9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,20,,,,,,,,,,,,,,,,,,9
9,,,,,,,21,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,25,,9
9,,,,,,,,,,3,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,19,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,3,,,,,,,,,,28,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,23,,,,,,,,,,,,,,,,24,,,,,,9
9,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,20,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,24,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,9
9,,,,,,,,,,,,,,28,,,,,,,,20,,,,,,,,,,,,,,,,,,,20,,21,,,,,,,,,,,,,,24,,,,,,9
9,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,4,5,6,,,20,,,,,,,,,29,,,,,,,,,,20,,,9
9,,,,,20,,,,,,,,,,,,29,,20,,,,,,,,,,,,,,,,,7,8,10,,,20,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,27,,,,,,,,,,20,,,,,,,,,,,,,,,,,11,12,13,,,20,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,21,,,,,20,,,,,,,,,,,,,,,,,14,15,31,,,20,20,20,,,,,28,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,28,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,9
9,,,,,20,24,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,21,,,,,,28,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,20,,,,,,,,9
9,,,,20,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,24,,,20,,,,,,,,,20,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,22,,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,7,8,10,29,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,21,,,,11,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,14,15,31,,,,20,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,24,,,,,,,9
9,,,,,,19,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,9
9,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,3,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,22,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,20,,,,,,3,25,,,,,,,,,,9
9,,,19,,,,,,,,,,,,,,,27,,,,,,,,,,,,,25,,,,,,20,20,20,,,,,,,,,,,,,3,,,,,,,,,,,9
9,,,,,,,,20,20,20,,,,,,,,,,,,,,,,,,,,24,,,,,,,20,,,,28,,,,,,,,,,,3,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,23,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,9
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
